Mooring Name,Latitude,Longitude,Date,xCO2  SW (wet) (umol/mol)
KEO,32.3,144.51,11/8/2007,348
KEO,32.3,144.51,11/8/2007,348.7
KEO,32.3,144.51,11/8/2007,350.3
KEO,32.3,144.51,11/8/2007,349.4
KEO,32.3,144.51,11/9/2007,352.4
KEO,32.3,144.51,11/9/2007,351.6
KEO,32.3,144.51,11/9/2007,349.2
KEO,32.3,144.51,11/9/2007,349.5
KEO,32.3,144.51,11/9/2007,351.2
KEO,32.3,144.51,11/9/2007,353.5
KEO,32.3,144.51,11/9/2007,350.1
KEO,32.3,144.51,11/9/2007,352.8
KEO,32.3,144.51,11/10/2007,354
KEO,32.3,144.51,11/10/2007,351.5
KEO,32.3,144.51,11/10/2007,351.3
KEO,32.3,144.51,11/10/2007,351.6
KEO,32.3,144.51,11/10/2007,350.6
KEO,32.3,144.51,11/10/2007,352.8
KEO,32.3,144.51,11/10/2007,354
KEO,32.3,144.51,11/10/2007,353.4
KEO,32.3,144.51,11/11/2007,354.3
KEO,32.3,144.51,11/11/2007,355.6
KEO,32.3,144.51,11/11/2007,353
KEO,32.3,144.51,11/11/2007,354.4
KEO,32.3,144.51,11/11/2007,354.3
KEO,32.3,144.51,11/11/2007,351.8
KEO,32.3,144.51,11/11/2007,352.9
KEO,32.3,144.51,11/11/2007,351.6
KEO,32.3,144.51,11/12/2007,351.3
KEO,32.3,144.51,11/12/2007,352.5
KEO,32.3,144.51,11/12/2007,353.1
KEO,32.3,144.51,11/12/2007,350.3
KEO,32.3,144.51,11/12/2007,351.3
KEO,32.3,144.51,11/12/2007,351.5
KEO,32.3,144.51,11/12/2007,357.8
KEO,32.3,144.51,11/12/2007,359.5
KEO,32.3,144.51,11/13/2007,352.6
KEO,32.3,144.51,11/13/2007,352
KEO,32.3,144.51,11/13/2007,355.6
KEO,32.3,144.51,11/13/2007,348.6
KEO,32.3,144.51,11/13/2007,349.5
KEO,32.3,144.51,11/13/2007,348
KEO,32.3,144.51,11/13/2007,347.4
KEO,32.3,144.51,11/13/2007,346.7
KEO,32.3,144.51,11/14/2007,348.5
KEO,32.3,144.51,11/14/2007,345.8
KEO,32.3,144.51,11/14/2007,344.8
KEO,32.3,144.51,11/14/2007,345.2
KEO,32.3,144.51,11/14/2007,346.2
KEO,32.3,144.51,11/14/2007,348.7
KEO,32.3,144.51,11/14/2007,347.7
KEO,32.3,144.51,11/14/2007,347.9
KEO,32.3,144.51,11/15/2007,347.1
KEO,32.3,144.51,11/15/2007,346.2
KEO,32.3,144.51,11/15/2007,345.1
KEO,32.3,144.51,11/15/2007,345.5
KEO,32.3,144.51,11/15/2007,345.8
KEO,32.3,144.51,11/15/2007,346.8
KEO,32.3,144.51,11/15/2007,346.6
KEO,32.3,144.51,11/15/2007,346.8
KEO,32.3,144.51,11/16/2007,346.5
KEO,32.3,144.51,11/16/2007,347.8
KEO,32.3,144.51,11/16/2007,346.5
KEO,32.3,144.51,11/16/2007,358.1
KEO,32.3,144.51,11/16/2007,356
KEO,32.3,144.51,11/16/2007,352.6
KEO,32.3,144.51,11/16/2007,351.5
KEO,32.3,144.51,11/16/2007,349.4
KEO,32.3,144.51,11/17/2007,348
KEO,32.3,144.51,11/17/2007,348.4
KEO,32.3,144.51,11/17/2007,360.7
KEO,32.3,144.51,11/17/2007,356.1
KEO,32.3,144.51,11/17/2007,350.1
KEO,32.3,144.51,11/17/2007,353.8
KEO,32.3,144.51,11/17/2007,351.1
KEO,32.3,144.51,11/17/2007,348.3
KEO,32.3,144.51,11/18/2007,347.1
KEO,32.3,144.51,11/18/2007,349.7
KEO,32.3,144.51,11/18/2007,358.8
KEO,32.3,144.51,11/18/2007,374.4
KEO,32.3,144.51,11/18/2007,372.4
KEO,32.3,144.51,11/18/2007,359.5
KEO,32.3,144.51,11/18/2007,361.6
KEO,32.3,144.51,11/18/2007,351.8
KEO,32.3,144.51,11/19/2007,349.2
KEO,32.3,144.51,11/19/2007,351.3
KEO,32.3,144.51,11/19/2007,343
KEO,32.3,144.51,11/19/2007,342.6
KEO,32.3,144.51,11/19/2007,343.3
KEO,32.3,144.51,11/19/2007,351.8
KEO,32.3,144.51,11/19/2007,353.5
KEO,32.3,144.51,11/19/2007,343.4
KEO,32.3,144.51,11/20/2007,344.8
KEO,32.3,144.51,11/20/2007,345.9
KEO,32.3,144.51,11/20/2007,344.5
KEO,32.3,144.51,11/20/2007,345.1
KEO,32.3,144.51,11/20/2007,344.8
KEO,32.3,144.51,11/20/2007,344.8
KEO,32.3,144.51,11/20/2007,346.9
KEO,32.3,144.51,11/20/2007,345.2
KEO,32.3,144.51,11/21/2007,345.9
KEO,32.3,144.51,11/21/2007,345.7
KEO,32.3,144.51,11/21/2007,344.9
KEO,32.3,144.51,11/21/2007,344.7
KEO,32.3,144.51,11/21/2007,345.2
KEO,32.3,144.51,11/21/2007,369.5
KEO,32.3,144.51,11/21/2007,354.2
KEO,32.3,144.51,11/21/2007,360.1
KEO,32.3,144.51,11/22/2007,347.3
KEO,32.3,144.51,11/22/2007,349.7
KEO,32.3,144.51,11/22/2007,346.6
KEO,32.3,144.51,11/22/2007,341.7
KEO,32.3,144.51,11/22/2007,340.7
KEO,32.3,144.51,11/22/2007,343.3
KEO,32.3,144.51,11/22/2007,342.4
KEO,32.3,144.51,11/22/2007,343
KEO,32.3,144.51,11/23/2007,340.8
KEO,32.3,144.51,11/23/2007,339.7
KEO,32.3,144.51,11/23/2007,340.5
KEO,32.3,144.51,11/23/2007,340.4
KEO,32.3,144.51,11/23/2007,341.8
KEO,32.3,144.51,11/23/2007,341
KEO,32.3,144.51,11/23/2007,341.3
KEO,32.3,144.51,11/23/2007,339.4
KEO,32.3,144.51,11/24/2007,340
KEO,32.3,144.51,11/24/2007,340.1
KEO,32.3,144.51,11/24/2007,339.7
KEO,32.3,144.51,11/24/2007,340.9
KEO,32.3,144.51,11/24/2007,341.9
KEO,32.3,144.51,11/24/2007,341.3
KEO,32.3,144.51,11/24/2007,340.9
KEO,32.3,144.51,11/24/2007,339.9
KEO,32.3,144.51,11/25/2007,338.8
KEO,32.3,144.51,11/25/2007,339.1
KEO,32.3,144.51,11/25/2007,338
KEO,32.3,144.51,11/25/2007,338.8
KEO,32.3,144.51,11/25/2007,340.6
KEO,32.3,144.51,11/25/2007,340.5
KEO,32.3,144.51,11/25/2007,340.6
KEO,32.3,144.51,11/25/2007,340.2
KEO,32.3,144.51,11/26/2007,343.5
KEO,32.3,144.51,11/26/2007,344.3
KEO,32.3,144.51,11/26/2007,343.2
KEO,32.3,144.51,11/26/2007,343.1
KEO,32.3,144.51,11/26/2007,342.9
KEO,32.3,144.51,11/26/2007,345
KEO,32.3,144.51,11/26/2007,345
KEO,32.3,144.51,11/26/2007,345.4
KEO,32.3,144.51,11/27/2007,344.6
KEO,32.3,144.51,11/27/2007,345.4
KEO,32.3,144.51,11/27/2007,345.6
KEO,32.3,144.51,11/27/2007,344.9
KEO,32.3,144.51,11/27/2007,345.3
KEO,32.3,144.51,11/27/2007,346.4
KEO,32.3,144.51,11/27/2007,345.6
KEO,32.3,144.51,11/27/2007,344.7
KEO,32.3,144.51,11/28/2007,344.2
KEO,32.3,144.51,11/28/2007,343.8
KEO,32.3,144.51,11/28/2007,343.7
KEO,32.3,144.51,11/28/2007,343.1
KEO,32.3,144.51,11/28/2007,343.1
KEO,32.3,144.51,11/28/2007,344.5
KEO,32.3,144.51,11/28/2007,345.7
KEO,32.3,144.51,11/28/2007,355.4
KEO,32.3,144.51,11/29/2007,347.5
KEO,32.3,144.51,11/29/2007,345.3
KEO,32.3,144.51,11/29/2007,361.5
KEO,32.3,144.51,11/29/2007,352
KEO,32.3,144.51,11/29/2007,345.7
KEO,32.3,144.51,11/29/2007,345.7
KEO,32.3,144.51,11/29/2007,358.1
KEO,32.3,144.51,11/29/2007,343.3
KEO,32.3,144.51,11/30/2007,341.8
KEO,32.3,144.51,11/30/2007,342.8
KEO,32.3,144.51,11/30/2007,342.8
KEO,32.3,144.51,11/30/2007,341.5
KEO,32.3,144.51,11/30/2007,340.9
KEO,32.3,144.51,11/30/2007,340.8
KEO,32.3,144.51,11/30/2007,341.3
KEO,32.3,144.51,11/30/2007,340.2
KEO,32.3,144.51,12/1/2007,339.4
KEO,32.3,144.51,12/1/2007,340.5
