MOORING,DAY_OF_YEAR,DD,MM,YYYY,HH,SS,LATITUDE,LONGITUDE,FCO2_WAT,SST,SSS
,,,,,,,,,UATM,,
PIRATA_6S_10W,265,22,9,2013,0,47,-6,-10,432.9,23.72,35.872
PIRATA_6S_10W,265.04,22,9,2013,1,19,-6,-10,433.9,23.71,35.877
PIRATA_6S_10W,265.09,22,9,2013,2,59,-6,-10,434.1,23.69,35.872
PIRATA_6S_10W,265.13,22,9,2013,3,10,-6,-10,434.7,23.67,35.871
PIRATA_6S_10W,265.17,22,9,2013,4,36,-6,-10,433.3,23.67,35.873
PIRATA_6S_10W,265.21,22,9,2013,5,3,-6,-10,430.8,23.67,35.882
PIRATA_6S_10W,265.25,22,9,2013,6,27,-6,-10,428.7,23.66,35.888
PIRATA_6S_10W,265.29,22,9,2013,7,2,-6,-10,426.7,23.66,35.887
PIRATA_6S_10W,265.34,22,9,2013,8,33,-6,-10,424.9,23.65,35.883
PIRATA_6S_10W,265.38,22,9,2013,9,3,-6,-10,424.1,23.66,35.879
PIRATA_6S_10W,265.42,22,9,2013,10,36,-6,-10,422.8,23.68,35.874
PIRATA_6S_10W,265.46,22,9,2013,11,22,-6,-10,423.4,23.71,35.871
PIRATA_6S_10W,265.5,22,9,2013,12,45,-6,-10,423.8,23.72,35.873
PIRATA_6S_10W,265.54,22,9,2013,13,56,-6,-10,423.8,23.76,35.876
PIRATA_6S_10W,265.59,22,9,2013,14,41,-6,-10,424.6,23.74,35.876
PIRATA_6S_10W,265.63,22,9,2013,15,11,-6,-10,424.6,23.76,35.874
PIRATA_6S_10W,265.67,22,9,2013,16,52,-6,-10,423.9,23.75,35.877
PIRATA_6S_10W,265.71,22,9,2013,17,2,-6,-10,423.8,23.71,35.88
PIRATA_6S_10W,265.75,22,9,2013,18,32,-6,-10,424.4,23.7,35.879
PIRATA_6S_10W,265.79,22,9,2013,19,3,-6,-10,424.6,23.69,35.879
PIRATA_6S_10W,265.84,22,9,2013,20,32,-6,-10,426.1,23.7,35.876
PIRATA_6S_10W,265.88,22,9,2013,21,3,-6,-10,428.4,23.68,35.877
PIRATA_6S_10W,265.92,22,9,2013,22,28,-6,-10,431.8,23.65,35.875
PIRATA_6S_10W,265.96,22,9,2013,23,54,-6,-10,431.6,23.69,35.869
PIRATA_6S_10W,266,23,9,2013,0,40,-6,-10,431.6,23.67,35.875
PIRATA_6S_10W,266.04,23,9,2013,1,3,-6,-10,434.4,23.64,35.873
PIRATA_6S_10W,266.09,23,9,2013,2,36,-6,-10,436,23.63,35.861
PIRATA_6S_10W,266.13,23,9,2013,3,17,-6,-10,437,23.59,35.852
PIRATA_6S_10W,266.17,23,9,2013,4,1,-6,-10,437.7,23.57,35.841
PIRATA_6S_10W,266.21,23,9,2013,5,19,-6,-10,438.9,23.54,35.831
PIRATA_6S_10W,266.25,23,9,2013,6,7,-6,-10,438.3,23.54,35.828
PIRATA_6S_10W,266.29,23,9,2013,7,34,-6,-10,438.1,23.54,35.831
PIRATA_6S_10W,266.34,23,9,2013,8,9,-6,-10,438.4,23.55,35.833
PIRATA_6S_10W,266.38,23,9,2013,9,30,-6,-10,438.4,23.56,35.836
PIRATA_6S_10W,266.42,23,9,2013,10,0,-6,-10,437,23.62,35.838
PIRATA_6S_10W,266.46,23,9,2013,11,29,-6,-10,435.8,23.67,35.833
PIRATA_6S_10W,266.5,23,9,2013,12,12,-6,-10,436.2,23.69,35.822
PIRATA_6S_10W,266.54,23,9,2013,13,28,-6,-10,436.1,23.72,35.813
PIRATA_6S_10W,266.59,23,9,2013,14,3,-6,-10,435.9,23.73,35.805
PIRATA_6S_10W,266.63,23,9,2013,15,19,-6,-10,436,23.7,35.797
PIRATA_6S_10W,266.67,23,9,2013,16,41,-6,-10,435.7,23.68,35.796
PIRATA_6S_10W,266.71,23,9,2013,17,2,-6,-10,435.3,23.66,35.793
PIRATA_6S_10W,266.75,23,9,2013,18,27,-6,-10,435.3,23.63,35.791
PIRATA_6S_10W,266.79,23,9,2013,19,40,-6,-10,435.1,23.63,35.789
PIRATA_6S_10W,266.84,23,9,2013,20,15,-6,-10,434.5,23.6,35.786
PIRATA_6S_10W,266.88,23,9,2013,21,34,-6,-10,434.6,23.6,35.783
PIRATA_6S_10W,266.92,23,9,2013,22,6,-6,-10,435.1,23.57,35.781
PIRATA_6S_10W,266.96,23,9,2013,23,38,-6,-10,435.1,23.58,35.78
PIRATA_6S_10W,267,24,9,2013,0,9,-6,-10,435.4,23.54,35.78
PIRATA_6S_10W,267.04,24,9,2013,1,43,-6,-10,435.5,23.54,35.778
PIRATA_6S_10W,267.09,24,9,2013,2,25,-6,-10,436.6,23.55,35.777
PIRATA_6S_10W,267.13,24,9,2013,3,58,-6,-10,437.9,23.6,35.788
PIRATA_6S_10W,267.17,24,9,2013,4,36,-6,-10,438.7,23.63,35.808
PIRATA_6S_10W,267.21,24,9,2013,5,59,-6,-10,439.3,23.64,35.816
PIRATA_6S_10W,267.25,24,9,2013,6,21,-6,-10,439.3,23.67,35.82
PIRATA_6S_10W,267.29,24,9,2013,7,0,-6,-10,439.3,23.67,35.823
PIRATA_6S_10W,267.34,24,9,2013,8,14,-6,-10,439.1,23.65,35.823
PIRATA_6S_10W,267.38,24,9,2013,9,55,-6,-10,439.3,23.64,35.825
PIRATA_6S_10W,267.42,24,9,2013,10,17,-6,-10,439,23.67,35.827
PIRATA_6S_10W,267.46,24,9,2013,11,49,-6,-10,438.6,23.71,35.827
PIRATA_6S_10W,267.5,24,9,2013,12,55,-6,-10,438.9,23.74,35.823
PIRATA_6S_10W,267.54,24,9,2013,13,7,-6,-10,439.2,23.84,35.823
PIRATA_6S_10W,267.59,24,9,2013,14,47,-6,-10,440.4,23.93,35.824
PIRATA_6S_10W,267.63,24,9,2013,15,5,-6,-10,441.7,23.89,35.823
PIRATA_6S_10W,267.67,24,9,2013,16,10,-6,-10,442.2,23.86,35.823
PIRATA_6S_10W,267.71,24,9,2013,17,15,-6,-10,441.6,23.84,35.827
PIRATA_6S_10W,267.75,24,9,2013,18,40,-6,-10,441,23.77,35.83
PIRATA_6S_10W,267.79,24,9,2013,19,9,-6,-10,440.7,23.74,35.832
PIRATA_6S_10W,267.84,24,9,2013,20,39,-6,-10,440,23.71,35.834
PIRATA_6S_10W,267.88,24,9,2013,21,4,-6,-10,439.6,23.67,35.834
PIRATA_6S_10W,267.92,24,9,2013,22,28,-6,-10,439.5,23.64,35.834
PIRATA_6S_10W,267.96,24,9,2013,23,4,-6,-10,439.2,23.62,35.835
PIRATA_6S_10W,268,25,9,2013,0,49,-6,-10,439.1,23.59,35.836
PIRATA_6S_10W,268.04,25,9,2013,1,16,-6,-10,438.8,23.57,35.835
PIRATA_6S_10W,268.09,25,9,2013,2,48,-6,-10,438.6,23.56,35.838
PIRATA_6S_10W,268.13,25,9,2013,3,11,-6,-10,438.5,23.56,35.842
PIRATA_6S_10W,268.17,25,9,2013,4,47,-6,-10,438.2,23.57,35.845
PIRATA_6S_10W,268.21,25,9,2013,5,15,-6,-10,437.1,23.62,35.853
PIRATA_6S_10W,268.25,25,9,2013,6,49,-6,-10,436.7,23.62,35.873
PIRATA_6S_10W,268.29,25,9,2013,7,2,-6,-10,437.7,23.59,35.871
PIRATA_6S_10W,268.34,25,9,2013,8,34,-6,-10,437.9,23.6,35.864
PIRATA_6S_10W,268.38,25,9,2013,9,1,-6,-10,436.9,23.64,35.86
PIRATA_6S_10W,268.42,25,9,2013,10,46,-6,-10,437,23.66,35.862
PIRATA_6S_10W,268.46,25,9,2013,11,15,-6,-10,438.4,23.67,35.856
PIRATA_6S_10W,268.5,25,9,2013,12,52,-6,-10,439,23.71,35.851
PIRATA_6S_10W,268.54,25,9,2013,13,16,-6,-10,437.7,23.83,35.852
PIRATA_6S_10W,268.59,25,9,2013,14,58,-6,-10,436.6,23.81,35.872
PIRATA_6S_10W,268.63,25,9,2013,15,22,-6,-10,438.2,23.78,35.865
PIRATA_6S_10W,268.67,25,9,2013,16,0,-6,-10,438.1,23.74,35.855
PIRATA_6S_10W,268.71,25,9,2013,17,12,-6,-10,438.4,23.74,35.846
PIRATA_6S_10W,268.75,25,9,2013,18,42,-6,-10,438.1,23.72,35.844
PIRATA_6S_10W,268.79,25,9,2013,19,55,-6,-10,438.1,23.71,35.85
PIRATA_6S_10W,268.84,25,9,2013,20,36,-6,-10,438,23.67,35.849
PIRATA_6S_10W,268.88,25,9,2013,21,51,-6,-10,438,23.67,35.845
PIRATA_6S_10W,268.92,25,9,2013,22,26,-6,-10,438.5,23.67,35.851
PIRATA_6S_10W,268.96,25,9,2013,23,43,-6,-10,439.1,23.65,35.861
PIRATA_6S_10W,269,26,9,2013,0,39,-6,-10,438.5,23.59,35.852
PIRATA_6S_10W,269.04,26,9,2013,1,14,-6,-10,438.3,23.57,35.833
PIRATA_6S_10W,269.09,26,9,2013,2,17,-6,-10,438.2,23.56,35.82
PIRATA_6S_10W,269.13,26,9,2013,3,46,-6,-10,438,23.55,35.817
PIRATA_6S_10W,269.17,26,9,2013,4,17,-6,-10,438.2,23.57,35.821
PIRATA_6S_10W,269.21,26,9,2013,5,53,-6,-10,438.2,23.59,35.826
PIRATA_6S_10W,269.25,26,9,2013,6,22,-6,-10,438,23.56,35.824
PIRATA_6S_10W,269.29,26,9,2013,7,49,-6,-10,436.6,23.56,35.811
PIRATA_6S_10W,269.34,26,9,2013,8,46,-6,-10,436.4,23.62,35.81
PIRATA_6S_10W,269.38,26,9,2013,9,11,-6,-10,437,23.66,35.828
PIRATA_6S_10W,269.42,26,9,2013,10,41,-6,-10,436.1,23.7,35.829
PIRATA_6S_10W,269.46,26,9,2013,11,2,-6,-10,435.6,23.72,35.815
PIRATA_6S_10W,269.5,26,9,2013,12,49,-6,-10,435.3,23.77,35.809
PIRATA_6S_10W,269.54,26,9,2013,13,23,-6,-10,435.2,23.77,35.802
PIRATA_6S_10W,269.59,26,9,2013,14,50,-6,-10,435.2,23.79,35.795
PIRATA_6S_10W,269.63,26,9,2013,15,12,-6,-10,434.6,23.78,35.792
PIRATA_6S_10W,269.67,26,9,2013,16,39,-6,-10,434.8,23.74,35.789
PIRATA_6S_10W,269.71,26,9,2013,17,7,-6,-10,434.6,23.69,35.786
PIRATA_6S_10W,269.75,26,9,2013,18,41,-6,-10,434.2,23.64,35.781
PIRATA_6S_10W,269.79,26,9,2013,19,2,-6,-10,434.2,23.6,35.776
PIRATA_6S_10W,269.84,26,9,2013,20,26,-6,-10,434.3,23.6,35.773
PIRATA_6S_10W,269.88,26,9,2013,21,49,-6,-10,434.3,23.6,35.771
PIRATA_6S_10W,269.92,26,9,2013,22,21,-6,-10,434,23.59,35.768
PIRATA_6S_10W,269.96,26,9,2013,23,47,-6,-10,434.4,23.59,35.766
PIRATA_6S_10W,270,27,9,2013,0,21,-6,-10,434.2,23.57,35.764
PIRATA_6S_10W,270.04,27,9,2013,1,53,-6,-10,434.7,23.55,35.762
PIRATA_6S_10W,270.09,27,9,2013,2,32,-6,-10,435.1,23.55,35.76
PIRATA_6S_10W,270.13,27,9,2013,3,7,-6,-10,435.3,23.54,35.756
PIRATA_6S_10W,270.17,27,9,2013,4,43,-6,-10,434.8,23.52,35.755
PIRATA_6S_10W,270.21,27,9,2013,5,30,-6,-10,435.2,23.51,35.752
PIRATA_6S_10W,270.25,27,9,2013,6,13,-6,-10,435.9,23.52,35.751
PIRATA_6S_10W,270.29,27,9,2013,7,27,-6,-10,436.1,23.53,35.75
PIRATA_6S_10W,270.34,27,9,2013,8,57,-6,-10,435.9,23.54,35.749
PIRATA_6S_10W,270.38,27,9,2013,9,27,-6,-10,435.5,23.56,35.75
PIRATA_6S_10W,270.42,27,9,2013,10,6,-6,-10,435.7,23.57,35.75
PIRATA_6S_10W,270.46,27,9,2013,11,37,-6,-10,435.5,23.59,35.75
PIRATA_6S_10W,270.5,27,9,2013,12,7,-6,-10,436.1,23.6,35.75
PIRATA_6S_10W,270.54,27,9,2013,13,31,-6,-10,436.4,23.62,35.751
PIRATA_6S_10W,270.59,27,9,2013,14,2,-6,-10,436.5,23.66,35.753
PIRATA_6S_10W,270.63,27,9,2013,15,29,-6,-10,436.9,23.67,35.756
PIRATA_6S_10W,270.67,27,9,2013,16,48,-6,-10,436.9,23.66,35.758
PIRATA_6S_10W,270.71,27,9,2013,17,21,-6,-10,436.8,23.65,35.758
PIRATA_6S_10W,270.75,27,9,2013,18,59,-6,-10,437.9,23.62,35.758
PIRATA_6S_10W,270.79,27,9,2013,19,5,-6,-10,439.8,23.59,35.759
PIRATA_6S_10W,270.84,27,9,2013,20,41,-6,-10,439.5,23.58,35.76
PIRATA_6S_10W,270.88,27,9,2013,21,20,-6,-10,439.5,23.56,35.761
PIRATA_6S_10W,270.92,27,9,2013,22,49,-6,-10,439.4,23.56,35.762
PIRATA_6S_10W,270.96,27,9,2013,23,15,-6,-10,439.5,23.55,35.763
PIRATA_6S_10W,271,28,9,2013,0,58,-6,-10,439.4,23.54,35.765
PIRATA_6S_10W,271.04,28,9,2013,1,20,-6,-10,439.3,23.51,35.767
PIRATA_6S_10W,271.09,28,9,2013,2,45,-6,-10,439.9,23.5,35.77
PIRATA_6S_10W,271.13,28,9,2013,3,15,-6,-10,440.5,23.5,35.771
PIRATA_6S_10W,271.17,28,9,2013,4,39,-6,-10,440.6,23.51,35.774
PIRATA_6S_10W,271.21,28,9,2013,5,26,-6,-10,440.9,23.5,35.777
PIRATA_6S_10W,271.25,28,9,2013,6,1,-6,-10,441.7,23.51,35.781
PIRATA_6S_10W,271.29,28,9,2013,7,18,-6,-10,441.9,23.5,35.783
PIRATA_6S_10W,271.34,28,9,2013,8,1,-6,-10,440.7,23.54,35.784
PIRATA_6S_10W,271.38,28,9,2013,9,21,-6,-10,440.3,23.54,35.784
PIRATA_6S_10W,271.42,28,9,2013,10,55,-6,-10,439.6,23.56,35.786
PIRATA_6S_10W,271.46,28,9,2013,11,27,-6,-10,439.2,23.61,35.786
PIRATA_6S_10W,271.5,28,9,2013,12,48,-6,-10,439.3,23.68,35.787
PIRATA_6S_10W,271.54,28,9,2013,13,17,-6,-10,439.4,23.74,35.789
PIRATA_6S_10W,271.59,28,9,2013,14,6,-6,-10,440.6,23.79,35.791
PIRATA_6S_10W,271.63,28,9,2013,15,19,-6,-10,441.4,23.8,35.793
PIRATA_6S_10W,271.67,28,9,2013,16,50,-6,-10,441.6,23.76,35.793
PIRATA_6S_10W,271.71,28,9,2013,17,58,-6,-10,441,23.72,35.794
PIRATA_6S_10W,271.75,28,9,2013,18,24,-6,-10,441.3,23.66,35.794
PIRATA_6S_10W,271.79,28,9,2013,19,52,-6,-10,441.4,23.64,35.794
PIRATA_6S_10W,271.84,28,9,2013,20,12,-6,-10,440.7,23.62,35.796
PIRATA_6S_10W,271.88,28,9,2013,21,41,-6,-10,440.4,23.62,35.796
PIRATA_6S_10W,271.92,28,9,2013,22,14,-6,-10,439.8,23.59,35.796
PIRATA_6S_10W,271.96,28,9,2013,23,36,-6,-10,439.6,23.57,35.796
PIRATA_6S_10W,272,29,9,2013,0,39,-6,-10,439.9,23.56,35.798
PIRATA_6S_10W,272.04,29,9,2013,1,52,-6,-10,439.5,23.55,35.797
PIRATA_6S_10W,272.09,29,9,2013,2,29,-6,-10,439.4,23.55,35.795
PIRATA_6S_10W,272.13,29,9,2013,3,53,-6,-10,439.2,23.53,35.797
PIRATA_6S_10W,272.17,29,9,2013,4,35,-6,-10,439.4,23.5,35.797
PIRATA_6S_10W,272.21,29,9,2013,5,8,-6,-10,440.3,23.51,35.8
PIRATA_6S_10W,272.25,29,9,2013,6,26,-6,-10,440.7,23.52,35.808
PIRATA_6S_10W,272.29,29,9,2013,7,51,-6,-10,441.3,23.5,35.812
PIRATA_6S_10W,272.34,29,9,2013,8,16,-6,-10,441,23.51,35.817
PIRATA_6S_10W,272.38,29,9,2013,9,8,-6,-10,440.6,23.54,35.818
PIRATA_6S_10W,272.42,29,9,2013,10,44,-6,-10,440.3,23.54,35.819
PIRATA_6S_10W,272.46,29,9,2013,11,7,-6,-10,439.4,23.55,35.819
PIRATA_6S_10W,272.5,29,9,2013,12,42,-6,-10,438.9,23.64,35.816
PIRATA_6S_10W,272.54,29,9,2013,13,8,-6,-10,439.2,23.68,35.816
PIRATA_6S_10W,272.59,29,9,2013,14,1,-6,-10,440,23.74,35.815
PIRATA_6S_10W,272.63,29,9,2013,15,0,-6,-10,441,23.75,35.817
PIRATA_6S_10W,272.67,29,9,2013,16,29,-6,-10,441.9,23.71,35.814
PIRATA_6S_10W,272.71,29,9,2013,17,17,-6,-10,441.5,23.66,35.813
PIRATA_6S_10W,272.75,29,9,2013,18,41,-6,-10,440.7,23.6,35.816
PIRATA_6S_10W,272.79,29,9,2013,19,26,-6,-10,440.6,23.59,35.816
PIRATA_6S_10W,272.84,29,9,2013,20,9,-6,-10,440.6,23.56,35.819
PIRATA_6S_10W,272.88,29,9,2013,21,27,-6,-10,440.5,23.55,35.821
PIRATA_6S_10W,272.92,29,9,2013,22,11,-6,-10,440.4,23.56,35.823
PIRATA_6S_10W,272.96,29,9,2013,23,33,-6,-10,440.6,23.54,35.826
PIRATA_6S_10W,273,30,9,2013,0,59,-6,-10,440.7,23.54,35.831
PIRATA_6S_10W,273.04,30,9,2013,1,27,-6,-10,441,23.54,35.833
PIRATA_6S_10W,273.09,30,9,2013,2,1,-6,-10,441.9,23.54,35.834
PIRATA_6S_10W,273.13,30,9,2013,3,18,-6,-10,441.9,23.52,35.836
PIRATA_6S_10W,273.17,30,9,2013,4,36,-6,-10,442.3,23.52,35.836
PIRATA_6S_10W,273.21,30,9,2013,5,8,-6,-10,442.7,23.51,35.84
PIRATA_6S_10W,273.25,30,9,2013,6,1,-6,-10,442.8,23.5,35.842
PIRATA_6S_10W,273.29,30,9,2013,7,3,-6,-10,442.8,23.51,35.845
PIRATA_6S_10W,273.34,30,9,2013,8,38,-6,-10,442.4,23.53,35.849
PIRATA_6S_10W,273.38,30,9,2013,9,8,-6,-10,441.9,23.56,35.854
PIRATA_6S_10W,273.42,30,9,2013,10,6,-6,-10,441.8,23.59,35.859
PIRATA_6S_10W,273.46,30,9,2013,11,4,-6,-10,442.4,23.62,35.861
PIRATA_6S_10W,273.5,30,9,2013,12,49,-6,-10,441.8,23.69,35.861
PIRATA_6S_10W,273.54,30,9,2013,13,33,-6,-10,441.7,23.73,35.858
PIRATA_6S_10W,273.59,30,9,2013,14,1,-6,-10,442.4,23.74,35.856
PIRATA_6S_10W,273.63,30,9,2013,15,20,-6,-10,441.8,23.69,35.854
PIRATA_6S_10W,273.67,30,9,2013,16,49,-6,-10,440.9,23.69,35.853
PIRATA_6S_10W,273.71,30,9,2013,17,8,-6,-10,440.9,23.66,35.855
PIRATA_6S_10W,273.75,30,9,2013,18,53,-6,-10,440.5,23.61,35.852
PIRATA_6S_10W,273.79,30,9,2013,19,14,-6,-10,441,23.59,35.854
PIRATA_6S_10W,273.84,30,9,2013,20,38,-6,-10,441,23.58,35.857
PIRATA_6S_10W,273.88,30,9,2013,21,19,-6,-10,441.3,23.56,35.858
PIRATA_6S_10W,273.92,30,9,2013,22,57,-6,-10,441.2,23.57,35.86
PIRATA_6S_10W,273.96,30,9,2013,23,24,-6,-10,441.6,23.58,35.859
PIRATA_6S_10W,274,1,10,2013,0,56,-6,-10,441.8,23.55,35.861
PIRATA_6S_10W,274.04,1,10,2013,1,29,-6,-10,441.6,23.56,35.862
PIRATA_6S_10W,274.09,1,10,2013,2,5,-6,-10,441.9,23.53,35.86
PIRATA_6S_10W,274.13,1,10,2013,3,25,-6,-10,442.6,23.52,35.863
PIRATA_6S_10W,274.17,1,10,2013,4,20,-6,-10,444,23.51,35.865
PIRATA_6S_10W,274.21,1,10,2013,5,21,-6,-10,444.6,23.52,35.872
PIRATA_6S_10W,274.25,1,10,2013,6,49,-6,-10,445.7,23.52,35.874
PIRATA_6S_10W,274.29,1,10,2013,7,9,-6,-10,446.1,23.53,35.876
PIRATA_6S_10W,274.34,1,10,2013,8,27,-6,-10,445.2,23.54,35.88
PIRATA_6S_10W,274.38,1,10,2013,9,44,-6,-10,444.2,23.54,35.88
PIRATA_6S_10W,274.42,1,10,2013,10,17,-6,-10,444.1,23.57,35.881
PIRATA_6S_10W,274.46,1,10,2013,11,51,-6,-10,442.4,23.66,35.88
PIRATA_6S_10W,274.5,1,10,2013,12,23,-6,-10,441.5,23.76,35.873
PIRATA_6S_10W,274.54,1,10,2013,13,41,-6,-10,442.4,23.77,35.869
PIRATA_6S_10W,274.59,1,10,2013,14,10,-6,-10,443.3,23.79,35.865
PIRATA_6S_10W,274.63,1,10,2013,15,41,-6,-10,443.5,23.79,35.868
PIRATA_6S_10W,274.67,1,10,2013,16,10,-6,-10,443.5,23.76,35.865
PIRATA_6S_10W,274.71,1,10,2013,17,42,-6,-10,443.3,23.72,35.866
PIRATA_6S_10W,274.75,1,10,2013,18,9,-6,-10,443.4,23.69,35.87
PIRATA_6S_10W,274.79,1,10,2013,19,42,-6,-10,443.6,23.64,35.867
PIRATA_6S_10W,274.84,1,10,2013,20,13,-6,-10,442.7,23.62,35.865
PIRATA_6S_10W,274.88,1,10,2013,21,40,-6,-10,443.3,23.6,35.864
PIRATA_6S_10W,274.92,1,10,2013,22,27,-6,-10,442.9,23.58,35.863
PIRATA_6S_10W,274.96,1,10,2013,23,53,-6,-10,442.3,23.54,35.863
PIRATA_6S_10W,275,2,10,2013,0,48,-6,-10,442.2,23.55,35.863
PIRATA_6S_10W,275.04,2,10,2013,1,14,-6,-10,442.6,23.55,35.863
PIRATA_6S_10W,275.09,2,10,2013,2,23,-6,-10,443.3,23.54,35.865
PIRATA_6S_10W,275.13,2,10,2013,3,15,-6,-10,443.7,23.53,35.869
PIRATA_6S_10W,275.17,2,10,2013,4,30,-6,-10,443.8,23.52,35.872
PIRATA_6S_10W,275.21,2,10,2013,5,28,-6,-10,443.2,23.54,35.877
PIRATA_6S_10W,275.25,2,10,2013,6,44,-6,-10,442.9,23.53,35.882
PIRATA_6S_10W,275.29,2,10,2013,7,44,-6,-10,442.5,23.52,35.886
PIRATA_6S_10W,275.34,2,10,2013,8,40,-6,-10,441.5,23.54,35.889
PIRATA_6S_10W,275.38,2,10,2013,9,42,-6,-10,440.8,23.54,35.893
PIRATA_6S_10W,275.42,2,10,2013,10,55,-6,-10,439.4,23.57,35.896
PIRATA_6S_10W,275.46,2,10,2013,11,18,-6,-10,437.8,23.62,35.898
PIRATA_6S_10W,275.5,2,10,2013,12,59,-6,-10,437.7,23.67,35.9
PIRATA_6S_10W,275.54,2,10,2013,13,25,-6,-10,437.4,23.7,35.905
PIRATA_6S_10W,275.59,2,10,2013,14,1,-6,-10,438.1,23.75,35.906
PIRATA_6S_10W,275.63,2,10,2013,15,30,-6,-10,437.8,23.76,35.91
PIRATA_6S_10W,275.67,2,10,2013,16,12,-6,-10,436.2,23.75,35.915
PIRATA_6S_10W,275.71,2,10,2013,17,12,-6,-10,435.6,23.74,35.918
PIRATA_6S_10W,275.75,2,10,2013,18,56,-6,-10,434.4,23.71,35.916
PIRATA_6S_10W,275.79,2,10,2013,19,23,-6,-10,433.7,23.69,35.912
PIRATA_6S_10W,275.84,2,10,2013,20,5,-6,-10,432.8,23.66,35.908
PIRATA_6S_10W,275.88,2,10,2013,21,48,-6,-10,433,23.65,35.904
PIRATA_6S_10W,275.92,2,10,2013,22,46,-6,-10,432.7,23.62,35.901
PIRATA_6S_10W,275.96,2,10,2013,23,26,-6,-10,432.6,23.62,35.897
PIRATA_6S_10W,276,3,10,2013,0,3,-6,-10,432.9,23.62,35.898
PIRATA_6S_10W,276.04,3,10,2013,1,18,-6,-10,433.5,23.61,35.901
PIRATA_6S_10W,276.09,3,10,2013,2,32,-6,-10,433.4,23.6,35.902
PIRATA_6S_10W,276.13,3,10,2013,3,14,-6,-10,434.1,23.6,35.902
PIRATA_6S_10W,276.17,3,10,2013,4,34,-6,-10,433.5,23.6,35.9
PIRATA_6S_10W,276.21,3,10,2013,5,48,-6,-10,434.2,23.58,35.901
PIRATA_6S_10W,276.25,3,10,2013,6,24,-6,-10,434.2,23.59,35.898
PIRATA_6S_10W,276.29,3,10,2013,7,47,-6,-10,434.5,23.58,35.896
PIRATA_6S_10W,276.34,3,10,2013,8,41,-6,-10,434.7,23.6,35.894
PIRATA_6S_10W,276.38,3,10,2013,9,29,-6,-10,434.2,23.64,35.891
PIRATA_6S_10W,276.42,3,10,2013,10,56,-6,-10,434.2,23.69,35.89
PIRATA_6S_10W,276.46,3,10,2013,11,15,-6,-10,434.7,23.75,35.891
PIRATA_6S_10W,276.5,3,10,2013,12,21,-6,-10,435,23.84,35.89
PIRATA_6S_10W,276.54,3,10,2013,13,2,-6,-10,434.8,23.9,35.893
PIRATA_6S_10W,276.59,3,10,2013,14,46,-6,-10,436.1,23.92,35.895
PIRATA_6S_10W,276.63,3,10,2013,15,48,-6,-10,436.4,23.93,35.897
PIRATA_6S_10W,276.67,3,10,2013,16,9,-6,-10,436.7,23.9,35.895
PIRATA_6S_10W,276.71,3,10,2013,17,46,-6,-10,436.2,23.86,35.891
PIRATA_6S_10W,276.75,3,10,2013,18,15,-6,-10,436.1,23.77,35.889
PIRATA_6S_10W,276.79,3,10,2013,19,42,-6,-10,436.2,23.7,35.887
PIRATA_6S_10W,276.84,3,10,2013,20,7,-6,-10,435.7,23.67,35.884
PIRATA_6S_10W,276.88,3,10,2013,21,50,-6,-10,436,23.64,35.883
PIRATA_6S_10W,276.92,3,10,2013,22,20,-6,-10,436.8,23.65,35.882
PIRATA_6S_10W,276.96,3,10,2013,23,41,-6,-10,436.7,23.64,35.882
PIRATA_6S_10W,277,4,10,2013,0,16,-6,-10,437.1,23.61,35.881
PIRATA_6S_10W,277.04,4,10,2013,1,50,-6,-10,437,23.6,35.881
PIRATA_6S_10W,277.09,4,10,2013,2,29,-6,-10,436.9,23.61,35.881
PIRATA_6S_10W,277.13,4,10,2013,3,53,-6,-10,435.8,23.61,35.882
PIRATA_6S_10W,277.17,4,10,2013,4,25,-6,-10,435.2,23.63,35.883
PIRATA_6S_10W,277.21,4,10,2013,5,59,-6,-10,435.5,23.62,35.882
PIRATA_6S_10W,277.25,4,10,2013,6,35,-6,-10,436.9,23.61,35.883
PIRATA_6S_10W,277.29,4,10,2013,7,4,-6,-10,436.5,23.62,35.883
PIRATA_6S_10W,277.34,4,10,2013,8,41,-6,-10,436.7,23.63,35.883
PIRATA_6S_10W,277.38,4,10,2013,9,9,-6,-10,436.3,23.66,35.883
PIRATA_6S_10W,277.42,4,10,2013,10,58,-6,-10,435.6,23.71,35.885
PIRATA_6S_10W,277.46,4,10,2013,11,18,-6,-10,434.8,23.81,35.885
PIRATA_6S_10W,277.5,4,10,2013,12,44,-6,-10,435.3,23.88,35.887
PIRATA_6S_10W,277.54,4,10,2013,13,21,-6,-10,435.5,23.99,35.888
PIRATA_6S_10W,277.59,4,10,2013,14,48,-6,-10,436.8,24.04,35.887
PIRATA_6S_10W,277.63,4,10,2013,15,29,-6,-10,437.7,24.07,35.886
PIRATA_6S_10W,277.67,4,10,2013,16,31,-6,-10,438.2,23.97,35.887
PIRATA_6S_10W,277.71,4,10,2013,17,21,-6,-10,437.4,24,35.887
PIRATA_6S_10W,277.75,4,10,2013,18,37,-6,-10,437.3,23.91,35.889
PIRATA_6S_10W,277.79,4,10,2013,19,7,-6,-10,437.7,23.83,35.889
PIRATA_6S_10W,277.84,4,10,2013,20,25,-6,-10,437.5,23.76,35.887
PIRATA_6S_10W,277.88,4,10,2013,21,50,-6,-10,436.8,23.74,35.887
PIRATA_6S_10W,277.92,4,10,2013,22,31,-6,-10,436.3,23.73,35.887
