MOORING,DAY_OF_YEAR,DD,MM,YYYY,HH,SS,LATITUDE,LONGITUDE,FCO2_WAT,SST,SSS,ATM_PRE
,,,,,,,,,UATM,DEG_C,,
PIRATA_6S_10W,295.46,21,10,2008,11,59,-6,-10,409.4,24.67,36.1398,1017.4
PIRATA_6S_10W,295.5,21,10,2008,12,36,-6,-10,410.7,24.73,36.1405,1016.5
PIRATA_6S_10W,295.54,21,10,2008,13,8,-6,-10,410.9,24.77,36.1412,1015.9
PIRATA_6S_10W,295.58,21,10,2008,14,31,-6,-10,413.9,24.78,36.1419,1014.8
PIRATA_6S_10W,295.62,21,10,2008,15,31,-6,-10,412.7,24.75,36.1426,1014.2
PIRATA_6S_10W,295.67,21,10,2008,16,31,-6,-10,411.7,24.77,36.1433,1013.7
PIRATA_6S_10W,295.71,21,10,2008,17,9,-6,-10,410.5,24.73,36.144,1013.6
PIRATA_6S_10W,295.75,21,10,2008,18,31,-6,-10,410.7,24.71,36.1447,1013.8
PIRATA_6S_10W,295.79,21,10,2008,19,52,-6,-10,410.6,24.7,36.1455,1014.3
PIRATA_6S_10W,295.83,21,10,2008,20,21,-6,-10,410,24.69,36.1462,1014.9
PIRATA_6S_10W,295.88,21,10,2008,21,52,-6,-10,410,24.66,36.1469,1015.4
PIRATA_6S_10W,295.92,21,10,2008,22,32,-6,-10,409.5,24.64,36.1476,1015.5
PIRATA_6S_10W,295.96,21,10,2008,23,12,-6,-10,409.6,24.64,36.1483,1015.5
PIRATA_6S_10W,296,22,10,2008,0,32,-6,-10,408.7,24.63,36.149,1015.2
PIRATA_6S_10W,296.04,22,10,2008,1,50,-6,-10,408.7,24.61,36.1497,1014.3
PIRATA_6S_10W,296.08,22,10,2008,2,19,-6,-10,408.9,24.62,36.1503,1013.7
PIRATA_6S_10W,296.12,22,10,2008,3,54,-6,-10,408.7,24.61,36.151,1013.5
PIRATA_6S_10W,296.17,22,10,2008,4,14,-6,-10,408.7,24.6,36.1517,1013.2
PIRATA_6S_10W,296.21,22,10,2008,5,54,-6,-10,408.8,24.61,36.1523,1013.6
PIRATA_6S_10W,296.25,22,10,2008,6,20,-6,-10,409.2,24.59,36.153,1014.1
PIRATA_6S_10W,296.29,22,10,2008,7,39,-6,-10,408.4,24.6,36.1537,1014.7
PIRATA_6S_10W,296.33,22,10,2008,8,13,-6,-10,407.8,24.62,36.1543,1015.1
PIRATA_6S_10W,296.38,22,10,2008,9,54,-6,-10,407.2,24.64,36.155,1015.8
PIRATA_6S_10W,296.42,22,10,2008,10,37,-6,-10,407.9,24.65,36.1557,1015.8
PIRATA_6S_10W,296.46,22,10,2008,11,6,-6,-10,407.9,24.67,36.1563,1015.6
PIRATA_6S_10W,296.5,22,10,2008,12,18,-6,-10,408.7,24.69,36.157,1014.9
PIRATA_6S_10W,296.54,22,10,2008,13,59,-6,-10,408.7,24.71,36.1577,1014.3
PIRATA_6S_10W,296.58,22,10,2008,14,19,-6,-10,409.9,24.71,36.1583,1013.3
PIRATA_6S_10W,296.62,22,10,2008,15,55,-6,-10,409.6,24.71,36.159,1012.6
PIRATA_6S_10W,296.67,22,10,2008,16,40,-6,-10,409.1,24.7,36.1597,1012.4
PIRATA_6S_10W,296.71,22,10,2008,17,51,-6,-10,408.8,24.67,36.1603,1012.4
PIRATA_6S_10W,296.75,22,10,2008,18,14,-6,-10,408.4,24.67,36.161,1012.5
PIRATA_6S_10W,296.79,22,10,2008,19,31,-6,-10,407.7,24.66,36.1617,1013.2
PIRATA_6S_10W,296.83,22,10,2008,20,14,-6,-10,407.9,24.65,36.1623,1013.8
PIRATA_6S_10W,296.88,22,10,2008,21,34,-6,-10,407.9,24.65,36.163,1014.2
PIRATA_6S_10W,296.92,22,10,2008,22,55,-6,-10,407.9,24.64,36.1637,1014.8
PIRATA_6S_10W,296.96,22,10,2008,23,23,-6,-10,408.4,24.64,36.1643,1015
PIRATA_6S_10W,297,23,10,2008,0,34,-6,-10,408.5,24.64,36.165,1014.5
PIRATA_6S_10W,297.04,23,10,2008,1,9,-6,-10,408.3,24.63,36.1655,1013.8
PIRATA_6S_10W,297.08,23,10,2008,2,35,-6,-10,408.5,24.61,36.1661,1012.8
PIRATA_6S_10W,297.12,23,10,2008,3,58,-6,-10,408.5,24.61,36.1666,1012.5
PIRATA_6S_10W,297.17,23,10,2008,4,22,-6,-10,408.6,24.61,36.1672,1012.5
PIRATA_6S_10W,297.21,23,10,2008,5,33,-6,-10,408.3,24.61,36.1677,1012.7
PIRATA_6S_10W,297.25,23,10,2008,6,44,-6,-10,408.3,24.6,36.1683,1013.3
PIRATA_6S_10W,297.29,23,10,2008,7,40,-6,-10,408.5,24.6,36.1688,1014
PIRATA_6S_10W,297.33,23,10,2008,8,46,-6,-10,407.5,24.62,36.1693,1014.7
PIRATA_6S_10W,297.38,23,10,2008,9,56,-6,-10,407.2,24.62,36.1699,1015.2
PIRATA_6S_10W,297.42,23,10,2008,10,4,-6,-10,407.1,24.64,36.1704,1015.1
PIRATA_6S_10W,297.46,23,10,2008,11,10,-6,-10,407,24.65,36.171,1014.7
PIRATA_6S_10W,297.5,23,10,2008,12,48,-6,-10,407.4,24.65,36.1715,1014.1
PIRATA_6S_10W,297.54,23,10,2008,13,2,-6,-10,408.3,24.67,36.172,1013.5
PIRATA_6S_10W,297.58,23,10,2008,14,20,-6,-10,408.3,24.69,36.1726,1012.9
PIRATA_6S_10W,297.62,23,10,2008,15,12,-6,-10,408.5,24.69,36.1731,1012.1
PIRATA_6S_10W,297.67,23,10,2008,16,33,-6,-10,408.4,24.68,36.1737,1012.3
PIRATA_6S_10W,297.71,23,10,2008,17,19,-6,-10,408.5,24.67,36.1742,1012.5
PIRATA_6S_10W,297.75,23,10,2008,18,44,-6,-10,408.6,24.65,36.1748,1013
PIRATA_6S_10W,297.79,23,10,2008,19,6,-6,-10,407.7,24.64,36.1753,1013.7
PIRATA_6S_10W,297.83,23,10,2008,20,49,-6,-10,406.8,24.62,36.1758,1014.2
PIRATA_6S_10W,297.88,23,10,2008,21,32,-6,-10,407.2,24.63,36.1764,1014.6
PIRATA_6S_10W,297.92,23,10,2008,22,3,-6,-10,406.8,24.61,36.1769,1014.9
PIRATA_6S_10W,297.96,23,10,2008,23,27,-6,-10,407.4,24.61,36.1775,1014.9
PIRATA_6S_10W,298,24,10,2008,0,58,-6,-10,407.5,24.59,36.178,1014.5
PIRATA_6S_10W,298.04,24,10,2008,1,24,-6,-10,407.6,24.59,36.1781,1013.8
PIRATA_6S_10W,298.08,24,10,2008,2,59,-6,-10,407.7,24.58,36.1782,1013.2
PIRATA_6S_10W,298.12,24,10,2008,3,27,-6,-10,407.5,24.58,36.1784,1012.7
PIRATA_6S_10W,298.17,24,10,2008,4,52,-6,-10,407.8,24.57,36.1785,1012.4
PIRATA_6S_10W,298.21,24,10,2008,5,22,-6,-10,407.7,24.58,36.1786,1013.1
PIRATA_6S_10W,298.25,24,10,2008,6,51,-6,-10,408.5,24.57,36.1787,1013.3
PIRATA_6S_10W,298.29,24,10,2008,7,14,-6,-10,407.7,24.58,36.1789,1013.8
PIRATA_6S_10W,298.33,24,10,2008,8,41,-6,-10,407.3,24.6,36.179,1014.5
PIRATA_6S_10W,298.38,24,10,2008,9,13,-6,-10,407.5,24.63,36.1791,1015
PIRATA_6S_10W,298.42,24,10,2008,10,38,-6,-10,407.9,24.65,36.1792,1015.2
PIRATA_6S_10W,298.46,24,10,2008,11,26,-6,-10,408.5,24.75,36.1794,1014.6
PIRATA_6S_10W,298.5,24,10,2008,12,55,-6,-10,408.8,24.78,36.1795,1014
PIRATA_6S_10W,298.54,24,10,2008,13,29,-6,-10,409.9,24.83,36.1796,1013.1
PIRATA_6S_10W,298.58,24,10,2008,14,2,-6,-10,410.8,24.83,36.1797,1012.7
PIRATA_6S_10W,298.62,24,10,2008,15,45,-6,-10,411.4,24.79,36.1799,1012.5
PIRATA_6S_10W,298.67,24,10,2008,16,18,-6,-10,411.3,24.72,36.18,1012.8
PIRATA_6S_10W,298.71,24,10,2008,17,59,-6,-10,410.3,24.71,36.1801,1013.2
PIRATA_6S_10W,298.75,24,10,2008,18,30,-6,-10,409.6,24.69,36.1802,1014
PIRATA_6S_10W,298.79,24,10,2008,19,59,-6,-10,409.6,24.67,36.1804,1014.7
PIRATA_6S_10W,298.83,24,10,2008,20,40,-6,-10,408.8,24.67,36.1805,1015.1
PIRATA_6S_10W,298.88,24,10,2008,21,1,-6,-10,409,24.64,36.1806,1015.5
PIRATA_6S_10W,298.92,24,10,2008,22,34,-6,-10,408.5,24.62,36.1808,1015.6
PIRATA_6S_10W,298.96,24,10,2008,23,58,-6,-10,408.3,24.62,36.1809,1015
PIRATA_6S_10W,299,25,10,2008,0,33,-6,-10,408.2,24.6,36.181,1014.4
PIRATA_6S_10W,299.04,25,10,2008,1,2,-6,-10,408.6,24.6,36.1806,1013.7
PIRATA_6S_10W,299.08,25,10,2008,2,51,-6,-10,408.7,24.59,36.1802,1013.3
PIRATA_6S_10W,299.12,25,10,2008,3,14,-6,-10,409.4,24.58,36.1799,1013.4
PIRATA_6S_10W,299.17,25,10,2008,4,14,-6,-10,409.1,24.58,36.1795,1013.7
PIRATA_6S_10W,299.21,25,10,2008,5,44,-6,-10,409,24.58,36.1791,1014.6
PIRATA_6S_10W,299.25,25,10,2008,6,50,-6,-10,408.6,24.59,36.1787,1015.3
PIRATA_6S_10W,299.29,25,10,2008,7,1,-6,-10,408.8,24.59,36.1784,1016.1
PIRATA_6S_10W,299.33,25,10,2008,8,23,-6,-10,408.7,24.63,36.178,1016.4
PIRATA_6S_10W,299.38,25,10,2008,9,36,-6,-10,408.6,24.62,36.1776,1016.4
PIRATA_6S_10W,299.42,25,10,2008,10,18,-6,-10,409.4,24.64,36.1772,1015.8
PIRATA_6S_10W,299.46,25,10,2008,11,45,-6,-10,408.5,24.67,36.1769,1015.2
PIRATA_6S_10W,299.5,25,10,2008,12,15,-6,-10,409.2,24.69,36.1765,1014.4
PIRATA_6S_10W,299.54,25,10,2008,13,43,-6,-10,409.6,24.69,36.1761,1013.5
PIRATA_6S_10W,299.58,25,10,2008,14,12,-6,-10,410.4,24.71,36.1758,1012.7
PIRATA_6S_10W,299.62,25,10,2008,15,36,-6,-10,409.9,24.69,36.1754,1012.3
PIRATA_6S_10W,299.67,25,10,2008,16,8,-6,-10,410.6,24.67,36.175,1012.5
PIRATA_6S_10W,299.71,25,10,2008,17,34,-6,-10,410.6,24.64,36.1746,1013
PIRATA_6S_10W,299.75,25,10,2008,18,7,-6,-10,410.5,24.64,36.1743,1013.5
PIRATA_6S_10W,299.79,25,10,2008,19,38,-6,-10,409.8,24.61,36.1739,1013.9
PIRATA_6S_10W,299.83,25,10,2008,20,7,-6,-10,410,24.6,36.1735,1014.6
PIRATA_6S_10W,299.88,25,10,2008,21,9,-6,-10,409.5,24.59,36.1731,1014.8
PIRATA_6S_10W,299.92,25,10,2008,22,21,-6,-10,410,24.58,36.1727,1014.8
PIRATA_6S_10W,299.96,25,10,2008,23,48,-6,-10,410.1,24.59,36.1724,1014.4
PIRATA_6S_10W,300,26,10,2008,0,20,-6,-10,410.2,24.58,36.172,1013.6
PIRATA_6S_10W,300.04,26,10,2008,1,50,-6,-10,410.5,24.54,36.1719,1013.3
PIRATA_6S_10W,300.08,26,10,2008,2,46,-6,-10,410.4,24.54,36.1717,1013
PIRATA_6S_10W,300.12,26,10,2008,3,31,-6,-10,410.7,24.55,36.1716,1013
PIRATA_6S_10W,300.17,26,10,2008,4,48,-6,-10,410.8,24.54,36.1715,1013.6
PIRATA_6S_10W,300.21,26,10,2008,5,13,-6,-10,410.9,24.53,36.1714,1014.1
PIRATA_6S_10W,300.25,26,10,2008,6,8,-6,-10,410.6,24.54,36.1712,1014.5
PIRATA_6S_10W,300.29,26,10,2008,7,27,-6,-10,410.7,24.54,36.1711,1015.2
PIRATA_6S_10W,300.33,26,10,2008,8,52,-6,-10,410.9,24.56,36.171,1015.9
PIRATA_6S_10W,300.38,26,10,2008,9,26,-6,-10,409.7,24.58,36.1709,1015.5
PIRATA_6S_10W,300.42,26,10,2008,10,15,-6,-10,409.9,24.61,36.1707,1015.1
PIRATA_6S_10W,300.46,26,10,2008,11,11,-6,-10,409.9,24.67,36.1706,1014.6
PIRATA_6S_10W,300.5,26,10,2008,12,36,-6,-10,410.3,24.7,36.1705,-99
PIRATA_6S_10W,300.54,26,10,2008,13,11,-6,-10,410.4,24.71,36.1704,-99
PIRATA_6S_10W,300.58,26,10,2008,14,53,-6,-10,411.3,24.75,36.1702,-99
PIRATA_6S_10W,300.62,26,10,2008,15,14,-6,-10,411.7,24.71,36.1701,-99
PIRATA_6S_10W,300.67,26,10,2008,16,48,-6,-10,411.8,24.68,36.17,-99
PIRATA_6S_10W,300.71,26,10,2008,17,32,-6,-10,411.7,24.63,36.1699,-99
PIRATA_6S_10W,300.75,26,10,2008,18,0,-6,-10,410.7,24.61,36.1698,-99
PIRATA_6S_10W,300.79,26,10,2008,19,35,-6,-10,410.5,24.58,36.1696,-99
PIRATA_6S_10W,300.83,26,10,2008,20,9,-6,-10,410.3,24.56,36.1695,-99
PIRATA_6S_10W,300.88,26,10,2008,21,43,-6,-10,410.1,24.56,36.1694,-99
PIRATA_6S_10W,300.92,26,10,2008,22,21,-6,-10,409.8,24.55,36.1693,-99
PIRATA_6S_10W,300.96,26,10,2008,23,48,-6,-10,409.7,24.53,36.1691,-99
PIRATA_6S_10W,301,27,10,2008,0,34,-6,-10,410,24.52,36.169,-99
PIRATA_6S_10W,301.04,27,10,2008,1,49,-6,-10,410.2,24.52,36.1692,-99
PIRATA_6S_10W,301.08,27,10,2008,2,15,-6,-10,409.9,24.52,36.1693,-99
PIRATA_6S_10W,301.12,27,10,2008,3,44,-6,-10,411.1,24.52,36.1695,-99
PIRATA_6S_10W,301.17,27,10,2008,4,20,-6,-10,410.1,24.52,36.1697,-99
PIRATA_6S_10W,301.21,27,10,2008,5,37,-6,-10,410.9,24.51,36.1698,-99
PIRATA_6S_10W,301.25,27,10,2008,6,50,-6,-10,411.2,24.5,36.17,-99
PIRATA_6S_10W,301.29,27,10,2008,7,33,-6,-10,411.7,24.51,36.1702,-99
PIRATA_6S_10W,301.33,27,10,2008,8,26,-6,-10,411.5,24.54,36.1703,-99
PIRATA_6S_10W,301.38,27,10,2008,9,33,-6,-10,411.7,24.56,36.1705,-99
PIRATA_6S_10W,301.42,27,10,2008,10,59,-6,-10,411.8,24.58,36.1707,-99
PIRATA_6S_10W,301.46,27,10,2008,11,34,-6,-10,411.8,24.67,36.1708,-99
PIRATA_6S_10W,301.5,27,10,2008,12,23,-6,-10,412.9,24.69,36.171,-99
PIRATA_6S_10W,301.54,27,10,2008,13,52,-6,-10,413,24.71,36.1712,-99
PIRATA_6S_10W,301.58,27,10,2008,14,17,-6,-10,413,24.67,36.1713,-99
PIRATA_6S_10W,301.62,27,10,2008,15,44,-6,-10,413,24.64,36.1715,-99
PIRATA_6S_10W,301.67,27,10,2008,16,20,-6,-10,412.5,24.59,36.1717,-99
PIRATA_6S_10W,301.71,27,10,2008,17,44,-6,-10,412.4,24.56,36.1718,-99
PIRATA_6S_10W,301.75,27,10,2008,18,20,-6,-10,412.7,24.55,36.172,-99
PIRATA_6S_10W,301.79,27,10,2008,19,43,-6,-10,412.4,24.52,36.1722,-99
PIRATA_6S_10W,301.83,27,10,2008,20,15,-6,-10,411.4,24.54,36.1723,-99
PIRATA_6S_10W,301.88,27,10,2008,21,32,-6,-10,411,24.51,36.1725,-99
PIRATA_6S_10W,301.92,27,10,2008,22,46,-6,-10,412.4,24.5,36.1727,-99
PIRATA_6S_10W,301.96,27,10,2008,23,7,-6,-10,411.8,24.5,36.1728,-99
PIRATA_6S_10W,302,28,10,2008,0,49,-6,-10,411.7,24.48,36.173,-99
PIRATA_6S_10W,302.04,28,10,2008,1,11,-6,-10,411.5,24.48,36.1734,-99
PIRATA_6S_10W,302.08,28,10,2008,2,46,-6,-10,412.2,24.48,36.1738,-99
PIRATA_6S_10W,302.12,28,10,2008,3,25,-6,-10,412.1,24.48,36.1743,-99
PIRATA_6S_10W,302.17,28,10,2008,4,42,-6,-10,412.2,24.45,36.1747,-99
PIRATA_6S_10W,302.21,28,10,2008,5,16,-6,-10,412.6,24.44,36.1751,-99
PIRATA_6S_10W,302.25,28,10,2008,6,7,-6,-10,412.6,24.45,36.1755,-99
PIRATA_6S_10W,302.29,28,10,2008,7,30,-6,-10,412.5,24.45,36.1759,-99
PIRATA_6S_10W,302.33,28,10,2008,8,0,-6,-10,412,24.47,36.1763,-99
PIRATA_6S_10W,302.38,28,10,2008,9,30,-6,-10,412.1,24.5,36.1768,-99
PIRATA_6S_10W,302.42,28,10,2008,10,11,-6,-10,412.5,24.52,36.1772,-99
PIRATA_6S_10W,302.46,28,10,2008,11,49,-6,-10,412.1,24.56,36.1776,-99
PIRATA_6S_10W,302.5,28,10,2008,12,17,-6,-10,411.1,24.58,36.178,-99
PIRATA_6S_10W,302.54,28,10,2008,13,39,-6,-10,411.1,24.58,36.1784,-99
PIRATA_6S_10W,302.58,28,10,2008,14,41,-6,-10,410.4,24.58,36.1788,-99
PIRATA_6S_10W,302.62,28,10,2008,15,59,-6,-10,411.2,24.58,36.1792,-99
PIRATA_6S_10W,302.67,28,10,2008,16,29,-6,-10,410.3,24.56,36.1797,-99
PIRATA_6S_10W,302.71,28,10,2008,17,52,-6,-10,410.4,24.54,36.1801,-99
PIRATA_6S_10W,302.75,28,10,2008,18,19,-6,-10,410.3,24.51,36.1805,-99
PIRATA_6S_10W,302.79,28,10,2008,19,45,-6,-10,410,24.52,36.1809,-99
PIRATA_6S_10W,302.83,28,10,2008,20,8,-6,-10,409.5,24.5,36.1813,-99
PIRATA_6S_10W,302.88,28,10,2008,21,20,-6,-10,410.2,24.49,36.1818,-99
PIRATA_6S_10W,302.92,28,10,2008,22,8,-6,-10,410.5,24.48,36.1822,-99
PIRATA_6S_10W,302.96,28,10,2008,23,19,-6,-10,410.1,24.48,36.1826,-99
PIRATA_6S_10W,303,29,10,2008,0,54,-6,-10,410,24.48,36.183,-99
PIRATA_6S_10W,303.04,29,10,2008,1,19,-6,-10,410,24.47,36.1828,-99
PIRATA_6S_10W,303.08,29,10,2008,2,9,-6,-10,409.8,24.48,36.1826,-99
PIRATA_6S_10W,303.12,29,10,2008,3,9,-6,-10,410.2,24.47,36.1824,-99
PIRATA_6S_10W,303.17,29,10,2008,4,42,-6,-10,410.3,24.48,36.1822,-99
PIRATA_6S_10W,303.21,29,10,2008,5,1,-6,-10,411.6,24.46,36.182,-99
PIRATA_6S_10W,303.25,29,10,2008,6,32,-6,-10,411.7,24.47,36.1818,-99
PIRATA_6S_10W,303.29,29,10,2008,7,13,-6,-10,411.6,24.49,36.1815,-99
PIRATA_6S_10W,303.33,29,10,2008,8,26,-6,-10,411.5,24.52,36.1813,-99
PIRATA_6S_10W,303.38,29,10,2008,9,12,-6,-10,411.9,24.58,36.1811,-99
PIRATA_6S_10W,303.42,29,10,2008,10,5,-6,-10,412.5,24.63,36.1809,-99
PIRATA_6S_10W,303.46,29,10,2008,11,31,-6,-10,412.9,24.71,36.1807,-99
PIRATA_6S_10W,303.5,29,10,2008,12,8,-6,-10,412.7,24.83,36.1805,-99
PIRATA_6S_10W,303.54,29,10,2008,13,39,-6,-10,414,24.87,36.1803,-99
PIRATA_6S_10W,303.58,29,10,2008,14,22,-6,-10,415.1,24.72,36.1801,-99
PIRATA_6S_10W,303.62,29,10,2008,15,39,-6,-10,414.5,24.75,36.1799,-99
PIRATA_6S_10W,303.67,29,10,2008,16,9,-6,-10,414.4,24.71,36.1797,-99
PIRATA_6S_10W,303.71,29,10,2008,17,34,-6,-10,414.3,24.67,36.1795,-99
PIRATA_6S_10W,303.75,29,10,2008,18,28,-6,-10,413.5,24.65,36.1792,-99
PIRATA_6S_10W,303.79,29,10,2008,19,19,-6,-10,413.8,24.59,36.179,-99
PIRATA_6S_10W,303.83,29,10,2008,20,7,-6,-10,413,24.56,36.1788,-99
PIRATA_6S_10W,303.88,29,10,2008,21,15,-6,-10,413.2,24.54,36.1786,-99
PIRATA_6S_10W,303.92,29,10,2008,22,43,-6,-10,413,24.54,36.1784,-99
PIRATA_6S_10W,303.96,29,10,2008,23,19,-6,-10,412.7,24.54,36.1782,-99
PIRATA_6S_10W,304,30,10,2008,0,43,-6,-10,412.2,24.54,36.178,-99
PIRATA_6S_10W,304.04,30,10,2008,1,28,-6,-10,412.3,24.51,36.1777,-99
PIRATA_6S_10W,304.08,30,10,2008,2,53,-6,-10,412.3,24.52,36.1773,-99
PIRATA_6S_10W,304.12,30,10,2008,3,23,-6,-10,412,24.5,36.177,-99
PIRATA_6S_10W,304.17,30,10,2008,4,44,-6,-10,412.6,24.49,36.1767,-99
PIRATA_6S_10W,304.21,30,10,2008,5,28,-6,-10,412.8,24.49,36.1763,-99
PIRATA_6S_10W,304.25,30,10,2008,6,52,-6,-10,412.5,24.49,36.176,-99
PIRATA_6S_10W,304.29,30,10,2008,7,6,-6,-10,412.2,24.5,36.1757,-99
PIRATA_6S_10W,304.33,30,10,2008,8,51,-6,-10,412.2,24.52,36.1753,-99
PIRATA_6S_10W,304.38,30,10,2008,9,16,-6,-10,413,24.56,36.175,-99
PIRATA_6S_10W,304.42,30,10,2008,10,36,-6,-10,412.9,24.63,36.1747,-99
PIRATA_6S_10W,304.46,30,10,2008,11,25,-6,-10,412.7,24.66,36.1743,-99
PIRATA_6S_10W,304.5,30,10,2008,12,47,-6,-10,414.1,24.67,36.174,-99
PIRATA_6S_10W,304.54,30,10,2008,13,21,-6,-10,414.6,24.73,36.1737,-99
PIRATA_6S_10W,304.58,30,10,2008,14,45,-6,-10,414.5,24.69,36.1733,-99
PIRATA_6S_10W,304.62,30,10,2008,15,13,-6,-10,414.2,24.67,36.173,-99
PIRATA_6S_10W,304.67,30,10,2008,16,45,-6,-10,414.4,24.63,36.1727,-99
PIRATA_6S_10W,304.71,30,10,2008,17,1,-6,-10,414.1,24.59,36.1723,-99
PIRATA_6S_10W,304.75,30,10,2008,18,52,-6,-10,413.6,24.57,36.172,-99
PIRATA_6S_10W,304.79,30,10,2008,19,4,-6,-10,413,24.58,36.1717,-99
PIRATA_6S_10W,304.83,30,10,2008,20,45,-6,-10,412.1,24.58,36.1713,-99
PIRATA_6S_10W,304.88,30,10,2008,21,20,-6,-10,412.5,24.57,36.171,-99
PIRATA_6S_10W,304.92,30,10,2008,22,51,-6,-10,411.3,24.57,36.1707,-99
PIRATA_6S_10W,304.96,30,10,2008,23,24,-6,-10,411.6,24.59,36.1703,-99
PIRATA_6S_10W,305,31,10,2008,0,59,-6,-10,411.5,24.58,36.17,-99
PIRATA_6S_10W,305.04,31,10,2008,1,32,-6,-10,411.6,24.53,36.1711,-99
PIRATA_6S_10W,305.08,31,10,2008,2,53,-6,-10,412.5,24.52,36.1722,-99
PIRATA_6S_10W,305.12,31,10,2008,3,13,-6,-10,413.1,24.51,36.1734,-99
PIRATA_6S_10W,305.17,31,10,2008,4,31,-6,-10,413.1,24.49,36.1745,-99
PIRATA_6S_10W,305.21,31,10,2008,5,54,-6,-10,413.9,24.49,36.1756,-99
PIRATA_6S_10W,305.25,31,10,2008,6,38,-6,-10,414.3,24.48,36.1768,-99
PIRATA_6S_10W,305.29,31,10,2008,7,52,-6,-10,413.8,24.5,36.1779,-99
PIRATA_6S_10W,305.33,31,10,2008,8,42,-6,-10,414,24.5,36.179,-99
PIRATA_6S_10W,305.38,31,10,2008,9,16,-6,-10,413.2,24.53,36.1801,-99
PIRATA_6S_10W,305.42,31,10,2008,10,15,-6,-10,413,24.55,36.1813,-99
PIRATA_6S_10W,305.46,31,10,2008,11,21,-6,-10,412.7,24.58,36.1824,-99
PIRATA_6S_10W,305.5,31,10,2008,12,10,-6,-10,412.3,24.61,36.1835,-99
PIRATA_6S_10W,305.54,31,10,2008,13,32,-6,-10,412.7,24.61,36.1846,-99
PIRATA_6S_10W,305.58,31,10,2008,14,0,-6,-10,413.6,24.58,36.1857,-99
PIRATA_6S_10W,305.62,31,10,2008,15,22,-6,-10,413.8,24.56,36.1869,-99
PIRATA_6S_10W,305.67,31,10,2008,16,33,-6,-10,413.8,24.55,36.188,-99
PIRATA_6S_10W,305.71,31,10,2008,17,18,-6,-10,413,24.55,36.1891,-99
PIRATA_6S_10W,305.75,31,10,2008,18,51,-6,-10,412.5,24.54,36.1903,-99
PIRATA_6S_10W,305.79,31,10,2008,19,24,-6,-10,411.2,24.53,36.1914,-99
PIRATA_6S_10W,305.83,31,10,2008,20,43,-6,-10,411.3,24.54,36.1925,-99
PIRATA_6S_10W,305.88,31,10,2008,21,33,-6,-10,410.7,24.54,36.1936,-99
PIRATA_6S_10W,305.92,31,10,2008,22,4,-6,-10,410.1,24.52,36.1948,-99
PIRATA_6S_10W,305.96,31,10,2008,23,37,-6,-10,409.8,24.53,36.1959,-99
PIRATA_6S_10W,306,1,11,2008,0,50,-6,-10,409.8,24.5,36.197,-99
PIRATA_6S_10W,306.04,1,11,2008,1,21,-6,-10,409.9,24.51,36.1971,-99
PIRATA_6S_10W,306.08,1,11,2008,2,6,-6,-10,410.2,24.52,36.1973,-99
PIRATA_6S_10W,306.12,1,11,2008,3,30,-6,-10,409.7,24.5,36.1974,-99
PIRATA_6S_10W,306.17,1,11,2008,4,22,-6,-10,409.7,24.51,36.1975,-99
PIRATA_6S_10W,306.21,1,11,2008,5,36,-6,-10,408.2,24.51,36.1976,-99
PIRATA_6S_10W,306.25,1,11,2008,6,46,-6,-10,409,24.52,36.1978,-99
PIRATA_6S_10W,306.29,1,11,2008,7,27,-6,-10,408.4,24.53,36.1979,-99
PIRATA_6S_10W,306.33,1,11,2008,8,49,-6,-10,409.3,24.57,36.198,-99
PIRATA_6S_10W,306.38,1,11,2008,9,10,-6,-10,409,24.6,36.1981,-99
PIRATA_6S_10W,306.42,1,11,2008,10,34,-6,-10,408.9,24.64,36.1982,-99
PIRATA_6S_10W,306.46,1,11,2008,11,1,-6,-10,409.8,24.67,36.1984,-99
PIRATA_6S_10W,306.5,1,11,2008,12,29,-6,-10,410.3,24.71,36.1985,-99
PIRATA_6S_10W,306.54,1,11,2008,13,6,-6,-10,411.1,24.75,36.1986,-99
PIRATA_6S_10W,306.58,1,11,2008,14,49,-6,-10,411.5,24.74,36.1987,-99
PIRATA_6S_10W,306.62,1,11,2008,15,0,-6,-10,411.9,24.71,36.1989,-99
PIRATA_6S_10W,306.67,1,11,2008,16,33,-6,-10,412,24.68,36.199,-99
PIRATA_6S_10W,306.71,1,11,2008,17,0,-6,-10,411.8,24.64,36.1991,-99
PIRATA_6S_10W,306.75,1,11,2008,18,31,-6,-10,411.7,24.64,36.1992,-99
PIRATA_6S_10W,306.79,1,11,2008,19,4,-6,-10,411.7,24.61,36.1994,-99
PIRATA_6S_10W,306.83,1,11,2008,20,54,-6,-10,411.2,24.58,36.1995,-99
PIRATA_6S_10W,306.88,1,11,2008,21,4,-6,-10,410.8,24.55,36.1996,-99
PIRATA_6S_10W,306.92,1,11,2008,22,44,-6,-10,410.4,24.56,36.1997,-99
PIRATA_6S_10W,306.96,1,11,2008,23,4,-6,-10,410,24.56,36.1999,-99
PIRATA_6S_10W,307,2,11,2008,0,38,-6,-10,410.6,24.55,36.2,-99
PIRATA_6S_10W,307.04,2,11,2008,1,30,-6,-10,410.4,24.54,36.2,-99
PIRATA_6S_10W,307.08,2,11,2008,2,59,-6,-10,410.2,24.53,36.1999,-99
PIRATA_6S_10W,307.12,2,11,2008,3,42,-6,-10,410.8,24.54,36.1999,-99
